INSTANCE_ID,medianrunlength,medianruntime,adjusted_medianruntime,capped,Solution,novnoise,nvars,nclauses,vars-clauses-ratio,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-max,VCG-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-max,BINARY+,TRINARY+,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars
-53,8162006,158.65,159.9640561,0,53,50,85,7539,0.011274705,0.075474201,0.09059557,3.91643573,0.082352941,1.69E-16,0.082352941,0,0.311238702,0.029769943,0.146417445,0,0,0.18178963,0.002122297,0.006366892,3.0304783,0.054914445,0.011142061,0,0.011142061,0,0,0.188235294,10.0527564,0.256000489,26.611144,0.298036164,1.9820196,0.293505117,0.879395542,0.089192227,0.206026397,9.60630631,0.280096274,33.8108108,0.496803202,0.406851519,0.21797321,0.669019608,0.750890981
-54,3213860,63.1,63.53134204,0,54,60,85,7539,0.011274705,0.075474201,0.09059557,3.91643573,0.082352941,1.69E-16,0.082352941,0,0.311238702,0.029769943,0.146417445,0,0,0.18178963,0.002122297,0.006366892,3.0304783,0.054914445,0.011142061,0,0.011142061,0,0,0.188235294,10.0527564,0.256000489,26.611144,0.298036164,1.9820196,0.293505117,0.879395542,0.089192227,0.206026397,9.60630631,0.280096274,33.8108108,0.496803202,0.406851519,0.21797321,0.669019608,0.750890981
-55,44725908,900.01,901.2595817,1,55,10,110,9757,0.011273957,0.057497182,0.070001025,3.99924093,0.063636364,0,0.063636364,0,0.31313782,0.027439177,0.116117851,0,0,0.165507363,0.002254791,0.005534488,3.02153919,0.057702163,0.011171467,0,0.011171467,0,0,0.3,12.1053922,0.2563714,37.4877451,0.286621238,1.84207297,0.293265084,0.869150744,0.081494526,0.216286673,12.1523096,0.241518545,48.6916355,0.500251827,0.423009045,0.205512913,0.648327838,0.746445455
-56,4247587,86.21,86.48424075,0,56,20,110,9757,0.011273957,0.057497182,0.070001025,3.99924093,0.063636364,0,0.063636364,0,0.31313782,0.027439177,0.116117851,0,0,0.165507363,0.002254791,0.005534488,3.02153919,0.057702163,0.011171467,0,0.011171467,0,0,0.3,12.1053922,0.2563714,37.4877451,0.286621238,1.84207297,0.293265084,0.869150744,0.081494526,0.216286673,12.1523096,0.241518545,48.6916355,0.500251827,0.423009045,0.205512913,0.648327838,0.746445455
-57,24049483,491.2,488.4929111,0,57,30,110,9757,0.011273957,0.057497182,0.070001025,3.99924093,0.063636364,0,0.063636364,0,0.31313782,0.027439177,0.116117851,0,0,0.165507363,0.002254791,0.005534488,3.02153919,0.057702163,0.011171467,0,0.011171467,0,0,0.3,12.1053922,0.2563714,37.4877451,0.286621238,1.84207297,0.293265084,0.869150744,0.081494526,0.216286673,12.1523096,0.241518545,48.6916355,0.500251827,0.423009045,0.205512913,0.648327838,0.746445455
-58,22331134,450.72,455.0873039,0,58,40,110,9757,0.011273957,0.057497182,0.070001025,3.99924093,0.063636364,0,0.063636364,0,0.31313782,0.027439177,0.116117851,0,0,0.165507363,0.002254791,0.005534488,3.02153919,0.057702163,0.011171467,0,0.011171467,0,0,0.3,12.1053922,0.2563714,37.4877451,0.286621238,1.84207297,0.293265084,0.869150744,0.081494526,0.216286673,12.1523096,0.241518545,48.6916355,0.500251827,0.423009045,0.205512913,0.648327838,0.746445455
-59,44588635,900.01,907.0473778,1,59,50,110,9757,0.011273957,0.057497182,0.070001025,3.99924093,0.063636364,0,0.063636364,0,0.31313782,0.027439177,0.116117851,0,0,0.165507363,0.002254791,0.005534488,3.02153919,0.057702163,0.011171467,0,0.011171467,0,0,0.3,12.1053922,0.2563714,37.4877451,0.286621238,1.84207297,0.293265084,0.869150744,0.081494526,0.216286673,12.1523096,0.241518545,48.6916355,0.500251827,0.423009045,0.205512913,0.648327838,0.746445455
-60,44582759,900.01,906.6880682,1,60,60,110,9757,0.011273957,0.057497182,0.070001025,3.99924093,0.063636364,0,0.063636364,0,0.31313782,0.027439177,0.116117851,0,0,0.165507363,0.002254791,0.005534488,3.02153919,0.057702163,0.011171467,0,0.011171467,0,0,0.3,12.1053922,0.2563714,37.4877451,0.286621238,1.84207297,0.293265084,0.869150744,0.081494526,0.216286673,12.1523096,0.241518545,48.6916355,0.500251827,0.423009045,0.205512913,0.648327838,0.746445455
-61,139491,7.32,7.157789409,0,61,10,69,12420,0.005555556,0.110144928,0.121900161,3.93007947,0.115942029,0,0.115942029,0,0.271256039,0.016933381,0.061403509,0,0,0.151910326,0.002415459,0.005072464,3.10102195,0.030354267,0.00547504,0,0.00547504,0,0,0.231884058,9.67063492,0.247359417,18.45,0.322385047,2.27203632,0.310162614,0.889176668,0.099182653,0.181695688,9.3483871,0.244629948,23.6206452,0.517273063,0.416805393,0.192083311,0.716962076,0.783391162
-62,139012,7.26,7.262146066,0,62,20,69,12420,0.005555556,0.110144928,0.121900161,3.93007947,0.115942029,0,0.115942029,0,0.271256039,0.016933381,0.061403509,0,0,0.151910326,0.002415459,0.005072464,3.10102195,0.030354267,0.00547504,0,0.00547504,0,0,0.231884058,9.67063492,0.247359417,18.45,0.322385047,2.27203632,0.310162614,0.889176668,0.099182653,0.181695688,9.3483871,0.244629948,23.6206452,0.517273063,0.416805393,0.192083311,0.716962076,0.783391162
-63,316899,16.7,16.50773558,0,63,30,69,12420,0.005555556,0.110144928,0.121900161,3.93007947,0.115942029,0,0.115942029,0,0.271256039,0.016933381,0.061403509,0,0,0.151910326,0.002415459,0.005072464,3.10102195,0.030354267,0.00547504,0,0.00547504,0,0,0.231884058,9.67063492,0.247359417,18.45,0.322385047,2.27203632,0.310162614,0.889176668,0.099182653,0.181695688,9.3483871,0.244629948,23.6206452,0.517273063,0.416805393,0.192083311,0.716962076,0.783391162
-64,38190,1.99,1.994151741,0,64,40,69,12420,0.005555556,0.110144928,0.121900161,3.93007947,0.115942029,0,0.115942029,0,0.271256039,0.016933381,0.061403509,0,0,0.151910326,0.002415459,0.005072464,3.10102195,0.030354267,0.00547504,0,0.00547504,0,0,0.231884058,9.67063492,0.247359417,18.45,0.322385047,2.27203632,0.310162614,0.889176668,0.099182653,0.181695688,9.3483871,0.244629948,23.6206452,0.517273063,0.416805393,0.192083311,0.716962076,0.783391162
-65,98693,5.11,5.199294068,0,65,50,69,12420,0.005555556,0.110144928,0.121900161,3.93007947,0.115942029,0,0.115942029,0,0.271256039,0.016933381,0.061403509,0,0,0.151910326,0.002415459,0.005072464,3.10102195,0.030354267,0.00547504,0,0.00547504,0,0,0.231884058,9.67063492,0.247359417,18.45,0.322385047,2.27203632,0.310162614,0.889176668,0.099182653,0.181695688,9.3483871,0.244629948,23.6206452,0.517273063,0.416805393,0.192083311,0.716962076,0.783391162
-66,378796,19.6,19.6603519,0,66,60,69,12420,0.005555556,0.110144928,0.121900161,3.93007947,0.115942029,0,0.115942029,0,0.271256039,0.016933381,0.061403509,0,0,0.151910326,0.002415459,0.005072464,3.10102195,0.030354267,0.00547504,0,0.00547504,0,0,0.231884058,9.67063492,0.247359417,18.45,0.322385047,2.27203632,0.310162614,0.889176668,0.099182653,0.181695688,9.3483871,0.244629948,23.6206452,0.517273063,0.416805393,0.192083311,0.716962076,0.783391162
-67,112064,0.08,0.075599849,0,67,10,900,3600,0.25,0.000277778,0.006666667,2.63055281,0.003333333,0,0.003333333,0,0.493148148,0.189623251,1,0,1,0.401948704,0,0.004166667,2.25551294,0.485277778,0.006580247,0.282145734,0.000555556,0.001111111,0.006666667,0.042222222,17.7482014,1.22895411,581.827338,0.231079746,0.783549244,0.334474913,0.848783706,0.026640783,0.409121123,17.5925926,0.97980059,1889.5463,0.35808558,0.90014935,0.417842277,0.314248634,0.530291009
-68,57654,0.04,0.038122934,0,68,20,900,3600,0.25,0.000277778,0.006666667,2.63055281,0.003333333,0,0.003333333,0,0.493148148,0.189623251,1,0,1,0.401948704,0,0.004166667,2.25551294,0.485277778,0.006580247,0.282145734,0.000555556,0.001111111,0.006666667,0.042222222,17.7482014,1.22895411,581.827338,0.231079746,0.783549244,0.334474913,0.848783706,0.026640783,0.409121123,17.5925926,0.97980059,1889.5463,0.35808558,0.90014935,0.417842277,0.314248634,0.530291009
-69,37154,0.03,0.02458493,0,69,30,900,3600,0.25,0.000277778,0.006666667,2.63055281,0.003333333,0,0.003333333,0,0.493148148,0.189623251,1,0,1,0.401948704,0,0.004166667,2.25551294,0.485277778,0.006580247,0.282145734,0.000555556,0.001111111,0.006666667,0.042222222,17.7482014,1.22895411,581.827338,0.231079746,0.783549244,0.334474913,0.848783706,0.026640783,0.409121123,17.5925926,0.97980059,1889.5463,0.35808558,0.90014935,0.417842277,0.314248634,0.530291009
-70,19471,0.02,0.014316385,0,70,40,900,3600,0.25,0.000277778,0.006666667,2.63055281,0.003333333,0,0.003333333,0,0.493148148,0.189623251,1,0,1,0.401948704,0,0.004166667,2.25551294,0.485277778,0.006580247,0.282145734,0.000555556,0.001111111,0.006666667,0.042222222,17.7482014,1.22895411,581.827338,0.231079746,0.783549244,0.334474913,0.848783706,0.026640783,0.409121123,17.5925926,0.97980059,1889.5463,0.35808558,0.90014935,0.417842277,0.314248634,0.530291009
-71,4446,0.01,0.003435024,0,71,50,900,3600,0.25,0.000277778,0.006666667,2.63055281,0.003333333,0,0.003333333,0,0.493148148,0.189623251,1,0,1,0.401948704,0,0.004166667,2.25551294,0.485277778,0.006580247,0.282145734,0.000555556,0.001111111,0.006666667,0.042222222,17.7482014,1.22895411,581.827338,0.231079746,0.783549244,0.334474913,0.848783706,0.026640783,0.409121123,17.5925926,0.97980059,1889.5463,0.35808558,0.90014935,0.417842277,0.314248634,0.530291009
-72,3710,0,0.003023869,0,72,60,900,3600,0.25,0.000277778,0.006666667,2.63055281,0.003333333,0,0.003333333,0,0.493148148,0.189623251,1,0,1,0.401948704,0,0.004166667,2.25551294,0.485277778,0.006580247,0.282145734,0.000555556,0.001111111,0.006666667,0.042222222,17.7482014,1.22895411,581.827338,0.231079746,0.783549244,0.334474913,0.848783706,0.026640783,0.409121123,17.5925926,0.97980059,1889.5463,0.35808558,0.90014935,0.417842277,0.314248634,0.530291009
-73,14802498,776.24,773.1782711,0,73,10,80,14400,0.005555556,0.093125,0.108472222,3.98117388,0.1,1.39E-16,0.1,0,0.273888889,0.018742483,0.092448836,0,0,0.156732892,0.001736111,0.004375,3.17192376,0.031458333,0.005486111,0,0.005486111,0,0,0.275,10.5555556,0.23413865,23.8789683,0.328744818,2.0730953,0.314916822,0.877368934,0.094636883,0.192858223,10.5424528,0.24330335,27.3238994,0.516462673,0.383988519,0.189476716,0.701800412,0.782319249
-74,1155969,60.21,60.78288989,0,74,20,80,14400,0.005555556,0.093125,0.108472222,3.98117388,0.1,1.39E-16,0.1,0,0.273888889,0.018742483,0.092448836,0,0,0.156732892,0.001736111,0.004375,3.17192376,0.031458333,0.005486111,0,0.005486111,0,0,0.275,10.5555556,0.23413865,23.8789683,0.328744818,2.0730953,0.314916822,0.877368934,0.094636883,0.192858223,10.5424528,0.24330335,27.3238994,0.516462673,0.383988519,0.189476716,0.701800412,0.782319249
-75,14645658,770.25,773.9197844,0,75,30,80,14400,0.005555556,0.093125,0.108472222,3.98117388,0.1,1.39E-16,0.1,0,0.273888889,0.018742483,0.092448836,0,0,0.156732892,0.001736111,0.004375,3.17192376,0.031458333,0.005486111,0,0.005486111,0,0,0.275,10.5555556,0.23413865,23.8789683,0.328744818,2.0730953,0.314916822,0.877368934,0.094636883,0.192858223,10.5424528,0.24330335,27.3238994,0.516462673,0.383988519,0.189476716,0.701800412,0.782319249
-76,1267659,66.77,67.2212854,0,76,40,80,14400,0.005555556,0.093125,0.108472222,3.98117388,0.1,1.39E-16,0.1,0,0.273888889,0.018742483,0.092448836,0,0,0.156732892,0.001736111,0.004375,3.17192376,0.031458333,0.005486111,0,0.005486111,0,0,0.275,10.5555556,0.23413865,23.8789683,0.328744818,2.0730953,0.314916822,0.877368934,0.094636883,0.192858223,10.5424528,0.24330335,27.3238994,0.516462673,0.383988519,0.189476716,0.701800412,0.782319249
-77,15009314,784.36,798.2403872,0,77,50,80,14400,0.005555556,0.093125,0.108472222,3.98117388,0.1,1.39E-16,0.1,0,0.273888889,0.018742483,0.092448836,0,0,0.156732892,0.001736111,0.004375,3.17192376,0.031458333,0.005486111,0,0.005486111,0,0,0.275,10.5555556,0.23413865,23.8789683,0.328744818,2.0730953,0.314916822,0.877368934,0.094636883,0.192858223,10.5424528,0.24330335,27.3238994,0.516462673,0.383988519,0.189476716,0.701800412,0.782319249
-78,999725,52.15,53.02455712,0,78,60,80,14400,0.005555556,0.093125,0.108472222,3.98117388,0.1,1.39E-16,0.1,0,0.273888889,0.018742483,0.092448836,0,0,0.156732892,0.001736111,0.004375,3.17192376,0.031458333,0.005486111,0,0.005486111,0,0,0.275,10.5555556,0.23413865,23.8789683,0.328744818,2.0730953,0.314916822,0.877368934,0.094636883,0.192858223,10.5424528,0.24330335,27.3238994,0.516462673,0.383988519,0.189476716,0.701800412,0.782319249
-79,871359,0.55,0.592509307,0,79,10,900,3600,0.25,0.000555556,0.006388889,2.60579793,0.003333333,0,0.003333333,0,0.507222222,0.182905891,1,0,1,0.399076712,0,0.004166667,2.27002133,0.499166667,0.006579012,0.277482834,0.001111111,0,0.006666667,0.023333333,21.3424318,0.332981761,579.287841,0.232414654,0.780675666,0.229180463,0.846021284,0.028609713,0.374913351,18.1881188,0.245969896,1973.68317,0.355677243,0.341736046,0.413070217,0.307153207,0.515027981
-80,22103873,13.6,14.12727467,0,80,20,900,3600,0.25,0.000555556,0.006388889,2.60579793,0.003333333,0,0.003333333,0,0.507222222,0.182905891,1,0,1,0.399076712,0,0.004166667,2.27002133,0.499166667,0.006579012,0.277482834,0.001111111,0,0.006666667,0.023333333,21.3424318,0.332981761,579.287841,0.232414654,0.780675666,0.229180463,0.846021284,0.028609713,0.374913351,18.1881188,0.245969896,1973.68317,0.355677243,0.341736046,0.413070217,0.307153207,0.515027981
-81,141551,0.11,0.093434853,0,81,30,900,3600,0.25,0.000555556,0.006388889,2.60579793,0.003333333,0,0.003333333,0,0.507222222,0.182905891,1,0,1,0.399076712,0,0.004166667,2.27002133,0.499166667,0.006579012,0.277482834,0.001111111,0,0.006666667,0.023333333,21.3424318,0.332981761,579.287841,0.232414654,0.780675666,0.229180463,0.846021284,0.028609713,0.374913351,18.1881188,0.245969896,1973.68317,0.355677243,0.341736046,0.413070217,0.307153207,0.515027981
-82,23049,0.02,0.016426307,0,82,40,900,3600,0.25,0.000555556,0.006388889,2.60579793,0.003333333,0,0.003333333,0,0.507222222,0.182905891,1,0,1,0.399076712,0,0.004166667,2.27002133,0.499166667,0.006579012,0.277482834,0.001111111,0,0.006666667,0.023333333,21.3424318,0.332981761,579.287841,0.232414654,0.780675666,0.229180463,0.846021284,0.028609713,0.374913351,18.1881188,0.245969896,1973.68317,0.355677243,0.341736046,0.413070217,0.307153207,0.515027981
-83,19681,0.01,0.015077009,0,83,50,900,3600,0.25,0.000555556,0.006388889,2.60579793,0.003333333,0,0.003333333,0,0.507222222,0.182905891,1,0,1,0.399076712,0,0.004166667,2.27002133,0.499166667,0.006579012,0.277482834,0.001111111,0,0.006666667,0.023333333,21.3424318,0.332981761,579.287841,0.232414654,0.780675666,0.229180463,0.846021284,0.028609713,0.374913351,18.1881188,0.245969896,1973.68317,0.355677243,0.341736046,0.413070217,0.307153207,0.515027981
-84,5489,0,0.004445618,0,84,60,900,3600,0.25,0.000555556,0.006388889,2.60579793,0.003333333,0,0.003333333,0,0.507222222,0.182905891,1,0,1,0.399076712,0,0.004166667,2.27002133,0.499166667,0.006579012,0.277482834,0.001111111,0,0.006666667,0.023333333,21.3424318,0.332981761,579.287841,0.232414654,0.780675666,0.229180463,0.846021284,0.028609713,0.374913351,18.1881188,0.245969896,1973.68317,0.355677243,0.341736046,0.413070217,0.307153207,0.515027981
-85,45764056,887.32,904.124227,0,85,10,85,7539,0.011274705,0.073617191,0.091922006,4.01645004,0.082352941,1.69E-16,0.082352941,0,0.313626286,0.028358589,0.134796238,0,0,0.162246504,0.003050802,0.006764823,2.91217604,0.056771455,0.011142061,0,0.011142061,0,0,0.270588235,10.0112626,0.249520628,26.3752223,0.309111312,1.99227259,0.287644284,0.883702007,0.088092968,0.200391033,9.60896861,0.255555246,34.3363229,0.498610889,0.406333755,0.219896385,0.671938659,0.751197813
-86,18882164,369.27,371.7839647,0,86,20,85,7539,0.011274705,0.073617191,0.091922006,4.01645004,0.082352941,1.69E-16,0.082352941,0,0.313626286,0.028358589,0.134796238,0,0,0.162246504,0.003050802,0.006764823,2.91217604,0.056771455,0.011142061,0,0.011142061,0,0,0.270588235,10.0112626,0.249520628,26.3752223,0.309111312,1.99227259,0.287644284,0.883702007,0.088092968,0.200391033,9.60896861,0.255555246,34.3363229,0.498610889,0.406333755,0.219896385,0.671938659,0.751197813
-87,5060979,99.59,99.01355793,0,87,30,85,7539,0.011274705,0.073617191,0.091922006,4.01645004,0.082352941,1.69E-16,0.082352941,0,0.313626286,0.028358589,0.134796238,0,0,0.162246504,0.003050802,0.006764823,2.91217604,0.056771455,0.011142061,0,0.011142061,0,0,0.270588235,10.0112626,0.249520628,26.3752223,0.309111312,1.99227259,0.287644284,0.883702007,0.088092968,0.200391033,9.60896861,0.255555246,34.3363229,0.498610889,0.406333755,0.219896385,0.671938659,0.751197813
-88,3316201,64.48,64.93060913,0,88,40,85,7539,0.011274705,0.073617191,0.091922006,4.01645004,0.082352941,1.69E-16,0.082352941,0,0.313626286,0.028358589,0.134796238,0,0,0.162246504,0.003050802,0.006764823,2.91217604,0.056771455,0.011142061,0,0.011142061,0,0,0.270588235,10.0112626,0.249520628,26.3752223,0.309111312,1.99227259,0.287644284,0.883702007,0.088092968,0.200391033,9.60896861,0.255555246,34.3363229,0.498610889,0.406333755,0.219896385,0.671938659,0.751197813
-89,13759662,269.87,270.9288204,0,89,50,85,7539,0.011274705,0.073617191,0.091922006,4.01645004,0.082352941,1.69E-16,0.082352941,0,0.313626286,0.028358589,0.134796238,0,0,0.162246504,0.003050802,0.006764823,2.91217604,0.056771455,0.011142061,0,0.011142061,0,0,0.270588235,10.0112626,0.249520628,26.3752223,0.309111312,1.99227259,0.287644284,0.883702007,0.088092968,0.200391033,9.60896861,0.255555246,34.3363229,0.498610889,0.406333755,0.219896385,0.671938659,0.751197813
-90,2869651,55.77,56.3748895,0,90,60,85,7539,0.011274705,0.073617191,0.091922006,4.01645004,0.082352941,1.69E-16,0.082352941,0,0.313626286,0.028358589,0.134796238,0,0,0.162246504,0.003050802,0.006764823,2.91217604,0.056771455,0.011142061,0,0.011142061,0,0,0.270588235,10.0112626,0.249520628,26.3752223,0.309111312,1.99227259,0.287644284,0.883702007,0.088092968,0.200391033,9.60896861,0.255555246,34.3363229,0.498610889,0.406333755,0.219896385,0.671938659,0.751197813
-91,46159482,900.01,899.4443102,1,91,10,85,7539,0.011274705,0.075872132,0.088473272,3.69210252,0.082352941,1.69E-16,0.082352941,0,0.31169348,0.024238591,0.10130719,0,0,0.159231741,0.002520228,0.006234249,2.91448723,0.053322722,0.011142061,0,0.011142061,0,0,0.247058824,10.355792,0.239174069,26.3622931,0.304542654,1.98028741,0.296978857,0.8783413,0.090977832,0.201495224,10.0259392,0.242857243,33.3756708,0.502165071,0.406732876,0.201194163,0.670955166,0.758633413
-92,46070219,900.01,894.8801329,1,92,20,85,7539,0.011274705,0.075872132,0.088473272,3.69210252,0.082352941,1.69E-16,0.082352941,0,0.31169348,0.024238591,0.10130719,0,0,0.159231741,0.002520228,0.006234249,2.91448723,0.053322722,0.011142061,0,0.011142061,0,0,0.247058824,10.355792,0.239174069,26.3622931,0.304542654,1.98028741,0.296978857,0.8783413,0.090977832,0.201495224,10.0259392,0.242857243,33.3756708,0.502165071,0.406732876,0.201194163,0.670955166,0.758633413
-93,46118859,900.01,904.3977527,1,93,30,85,7539,0.011274705,0.075872132,0.088473272,3.69210252,0.082352941,1.69E-16,0.082352941,0,0.31169348,0.024238591,0.10130719,0,0,0.159231741,0.002520228,0.006234249,2.91448723,0.053322722,0.011142061,0,0.011142061,0,0,0.247058824,10.355792,0.239174069,26.3622931,0.304542654,1.98028741,0.296978857,0.8783413,0.090977832,0.201495224,10.0259392,0.242857243,33.3756708,0.502165071,0.406732876,0.201194163,0.670955166,0.758633413
-94,3865517,75.63,76.02102344,0,94,40,85,7539,0.011274705,0.075872132,0.088473272,3.69210252,0.082352941,1.69E-16,0.082352941,0,0.31169348,0.024238591,0.10130719,0,0,0.159231741,0.002520228,0.006234249,2.91448723,0.053322722,0.011142061,0,0.011142061,0,0,0.247058824,10.355792,0.239174069,26.3622931,0.304542654,1.98028741,0.296978857,0.8783413,0.090977832,0.201495224,10.0259392,0.242857243,33.3756708,0.502165071,0.406732876,0.201194163,0.670955166,0.758633413
-95,17156084,336.71,336.4201898,0,95,50,85,7539,0.011274705,0.075872132,0.088473272,3.69210252,0.082352941,1.69E-16,0.082352941,0,0.31169348,0.024238591,0.10130719,0,0,0.159231741,0.002520228,0.006234249,2.91448723,0.053322722,0.011142061,0,0.011142061,0,0,0.247058824,10.355792,0.239174069,26.3622931,0.304542654,1.98028741,0.296978857,0.8783413,0.090977832,0.201495224,10.0259392,0.242857243,33.3756708,0.502165071,0.406732876,0.201194163,0.670955166,0.758633413
-96,40472820,788.63,794.2387849,0,96,60,85,7539,0.011274705,0.075872132,0.088473272,3.69210252,0.082352941,1.69E-16,0.082352941,0,0.31169348,0.024238591,0.10130719,0,0,0.159231741,0.002520228,0.006234249,2.91448723,0.053322722,0.011142061,0,0.011142061,0,0,0.247058824,10.355792,0.239174069,26.3622931,0.304542654,1.98028741,0.296978857,0.8783413,0.090977832,0.201495224,10.0259392,0.242857243,33.3756708,0.502165071,0.406732876,0.201194163,0.670955166,0.758633413
-97,15764096,19.86,20.19057719,0,97,10,200,1978,0.101112235,0.012133468,0.029828109,3.10732504,0.02,0,0.02,0,0.385490394,0.095235012,0.466666667,0,0,0.27507122,0.001516684,0.011627907,2.54243414,0.304347826,0.045358948,0.119229499,0.030839232,0,0.02,0.275,12.6992391,0.271470803,93.9195034,0.242578047,1.23894423,0.227719034,0.861397779,0.057671196,0.263914886,10.7580049,0.278144285,192.944581,0.423458727,0.423632806,0.303521565,0.459685191,0.662043332
